,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Label,Sep
1005,0.184,-0.314,0.745,42.725,15.015,7.751,0,0
1006,0.168,-0.331,0.81,34.546,5.127,-1.587,0,0
1007,0.177,-0.349,0.849,30.09,-5.92,-8.423,0,0
1008,0.187,-0.354,0.859,33.142,-13.794,-12.451,0,0
1009,0.256,-0.373,0.821,43.274,-20.447,-15.381,0,0
1010,0.307,-0.338,0.78,45.776,-19.958,-17.334,0,0
1011,0.354,-0.297,0.739,40.1,-14.832,-20.203,0,0
1012,0.404,-0.266,0.689,36.682,-7.935,-22.4,0,0
1013,0.423,-0.23,0.687,41.931,-4.944,-25.635,0,0
1014,0.441,-0.093,0.718,50.903,-2.808,-27.466,0,0
1015,0.448,-0.028,0.728,56.03,-2.747,-25.391,0,0
1016,0.458,0.027,0.755,57.983,-2.319,-17.761,0,0
1017,0.474,0.115,0.797,49.133,-0.549,-8.789,0,0
1018,0.477,0.139,0.817,32.043,3.052,-1.465,0,0
1019,0.47,0.154,0.834,21.484,4.578,3.235,0,0
1020,0.44,0.133,0.88,14.343,-1.16,8.728,0,0
1021,0.513,0.746,-0.52,-946.35,159.729,197.937,0,0
1022,0.277,0.235,-0.719,-1126.16,226.257,271.973,0,0
1023,0.164,-0.287,-0.695,-1166.199,255.92,301.025,0,0
1024,-0.157,-1.513,-0.332,-1081.116,247.437,290.283,0,0
1025,-0.524,-2.635,0.059,-652.1,73.181,179.626,0,0
1026,-0.476,-2.948,0.994,-18.982,-81.238,52.124,0,0
1027,-1.1,-2.805,0.184,571.594,-209.229,-49.438,0,0
1028,-1.175,-2.295,-0.558,673.95,-184.265,-57.739,0,0
1029,0.006,-1.807,-0.57,861.877,-304.138,-187.073,0,0
1030,-0.233,-1.4,-0.348,969.971,-331.482,-233.276,0,0
1031,-0.165,-0.873,-0.14,1021.301,-333.984,-245.117,0,0
1032,0.019,-0.527,-0.065,1017.212,-341.248,-268.494,0,0
1033,0.156,-0.095,-0.045,955.933,-334.534,-265.991,0,0
1034,0.509,0.688,-0.128,727.234,-259.766,-224.182,0,0
1035,0.746,1.095,-0.027,370.239,-156.189,-175.964,0,0
1036,0.864,1.765,-0.003,68.787,19.165,-65.918,0,0
1037,0.618,1.731,0.089,-70.313,101.685,40.771,0,0
1038,0.528,0.983,0.366,-176.88,152.71,111.877,0,0
1039,0.342,0.247,0.792,-166.26,162.231,126.953,0,0
1040,0.209,-0.032,0.848,-108.093,129.211,115.479,0,0
1041,0.2,-0.232,0.805,-76.599,85.144,102.478,0,0
1042,0.223,-0.116,0.702,-36.011,62.378,94.116,0,0
1043,0.181,-0.062,0.617,10.193,37.659,85.51,0,0
1044,0.199,0.061,0.512,12.085,36.377,89.478,0,0
1045,0.198,0.089,0.454,-15.137,43.213,103.394,0,0
1046,0.186,0.108,0.405,-44.434,52.124,114.746,0,0
1047,0.148,-0.087,0.346,-69.214,62.866,128.052,0,0
1048,0.162,-0.252,0.354,-70.679,82.214,130.92,0,0
1049,0.12,-0.449,0.39,-40.466,98.694,121.216,0,0
1050,0.097,-0.516,0.439,7.202,110.168,104.553,0,0
1051,0.072,-0.547,0.494,27.832,123.047,95.215,0,0
1052,0.001,-0.494,0.507,26.672,142.7,87.646,0,0
1053,0.013,-0.565,0.548,-8.362,163.757,80.505,0,0
1054,0.003,-0.815,0.685,-51.636,182.678,63.66,0,0
1055,-0.024,-0.995,0.83,-70.984,194.153,45.715,0,0
1056,-0.048,-1.131,0.989,-58.594,199.219,15.625,0,0
1057,-0.03,-0.977,1.285,9.338,187.256,-11.78,0,0
1058,-0.036,-0.846,1.253,41.748,167.419,-27.344,0,0
1059,0.015,-0.69,1.295,28.748,144.47,-36.133,0,0
1060,0.01,-0.682,1.361,7.385,139.526,-36.072,0,0
1061,0.042,-0.709,1.422,-35.645,157.043,-32.837,0,0
1062,0.043,-0.753,1.568,-34.058,151.367,-45.959,0,0
1063,0.079,-0.663,1.631,-9.338,133.728,-61.951,0,0
1064,0.078,-0.506,1.725,10.01,90.942,-71.777,0,0
1065,0.114,-0.395,1.722,0.793,65.979,-73.792,0,0
1066,0.114,-0.35,1.685,-23.56,40.466,-73.059,0,0
1067,0.097,-0.378,1.609,-46.082,36.865,-68.054,0,0
1068,0.084,-0.455,1.574,-60.242,42.725,-67.871,0,0
1069,0.079,-0.514,1.532,-57.8,40.955,-73.425,0,0
1070,0.052,-0.571,1.513,-40.161,33.63,-91.125,0,0
1071,0.047,-0.55,1.526,-6.775,24.048,-110.962,0,0
1072,0.105,-0.282,1.604,24.048,11.169,-121.765,0,0
1073,0.121,-0.182,1.624,26.672,-4.517,-112.793,0,0
1074,0.135,-0.098,1.652,14.343,-13.367,-98.328,0,0
1075,0.127,-0.017,1.658,-21.179,-18.738,-75.439,0,0
1076,0.072,-0.05,1.628,-53.467,-32.349,-64.514,0,0
1077,-0.047,-0.214,1.663,-63.965,-58.472,-68.909,0,0
1078,-0.082,-0.215,1.641,-51.636,-82.275,-79.712,0,0
1079,-0.127,-0.197,1.596,-20.691,-118.53,-89.905,0,0
1080,-0.113,-0.028,1.472,7.019,-138.672,-85.754,0,0
1081,-0.085,0.072,1.395,13.977,-140.503,-72.693,0,0
1082,-0.048,0.154,1.236,8.118,-123.535,-56.885,0,0
1083,-0.038,0.159,1.151,0.488,-104.797,-46.265,0,0
1084,-0.067,0.126,1.1,-6.775,-83.984,-34.485,0,0
1085,-0.135,0.089,1.01,-5.737,-77.209,-29.724,0,0
1086,-0.179,0.081,0.959,7.812,-85.388,-31.372,0,0
1087,-0.198,0.069,0.905,19.531,-94.299,-31.067,0,1
1088,-0.191,0.057,0.8,28.809,-106.079,-28.503,0,0
1089,-0.161,0.044,0.733,30.457,-102.6,-22.644,0,0
1090,-0.118,-0.032,0.589,34.058,-94.36,-18.555,0,0
1091,-0.094,-0.083,0.539,43.03,-94.177,-21.729,0,0
1092,-0.043,-0.089,0.492,46.57,-81.97,-21.24,0,0
1093,0.042,-0.126,0.454,57.861,-73.181,-24.902,0,0
1094,0.052,-0.131,0.421,62.5,-52.612,-24.475,0,0
1095,0.078,-0.142,0.464,63.171,-33.264,-23.315,0,0
1096,0.101,-0.145,0.512,66.772,-21.179,-18.616,0,0
1097,0.143,-0.133,0.57,71.655,-17.639,-18.311,0,0
1098,0.183,-0.107,0.666,77.209,-22.522,-19.836,0,0
1099,0.204,-0.087,0.714,71.533,-25.391,-19.836,0,0
1100,0.255,-0.054,0.772,53.04,-21.912,-17.029,0,0
1101,0.289,-0.052,0.821,37.109,-16.663,-13.062,0,0
1102,0.312,-0.067,0.857,13.794,-7.324,-4.944,0,0
1103,0.345,-0.118,0.898,3.784,-2.38,-1.221,0,0
1104,0.348,-0.142,0.909,9.766,-2.38,-2.319,0,0
1105,0.331,-0.164,0.933,26.794,-11.841,-5.188,0,0
1106,0.334,-0.126,0.931,34.302,-15.381,-6.165,0,0
1107,0.333,-0.078,0.924,32.898,-17.395,-4.272,0,0
