,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Label,Sep
545,0.507,-0.38,0.802,-2.686,83.313,16.785,0,0
546,0.419,-0.542,0.827,-16.052,89.05,12.146,0,0
547,0.412,-0.613,0.853,-19.958,93.994,-5.249,0,0
548,0.444,-0.714,0.947,-5.554,105.591,-36.377,0,0
549,0.434,-0.67,1.011,10.071,114.563,-58.655,0,0
550,0.41,-0.559,1.066,26.428,122.864,-80.383,0,0
551,0.39,-0.303,1.195,22.888,126.831,-90.759,0,0
552,0.372,-0.213,1.229,5.493,121.826,-94.666,0,0
553,0.338,-0.149,1.283,-11.292,108.887,-100.464,0,0
554,0.354,-0.121,1.311,-15.991,99.548,-107.483,0,0
555,0.375,-0.079,1.342,-11.047,88.928,-116.882,0,0
556,0.402,0.077,1.409,-2.93,81.299,-117.432,0,0
557,0.394,0.147,1.431,-4.822,71.533,-108.948,0,0
558,0.382,0.198,1.443,-12.085,62.988,-102.417,0,0
559,0.336,0.175,1.457,-23.071,46.082,-94.543,0,0
560,0.333,0.154,1.464,-25.085,28.503,-92.651,0,0
561,0.325,0.114,1.451,-17.578,14.343,-90.881,0,0
562,0.326,0.113,1.431,-10.986,3.174,-89.172,0,0
563,0.33,0.116,1.408,-11.719,-0.366,-88.501,0,0
564,0.31,0.118,1.385,-18.921,-2.075,-87.952,0,0
565,0.303,0.11,1.38,-25.818,-2.197,-90.21,0,0
566,0.267,0.084,1.367,-29.48,-6.287,-89.905,0,0
567,0.249,0.071,1.349,-31.067,-10.193,-88.867,0,0
568,0.234,0.058,1.333,-30.212,-18.86,-87.524,0,0
569,0.189,-0.02,1.29,-20.874,-29.175,-88.684,0,0
570,0.181,-0.042,1.256,-5.005,-40.344,-93.018,0,0
571,0.189,-0.021,1.193,9.338,-48.34,-97.473,0,0
572,0.204,0.018,1.16,14.404,-51.27,-99.182,0,0
573,0.219,0.06,1.133,13.733,-50.842,-100.037,0,0
574,0.241,0.115,1.099,6.348,-46.021,-95.398,0,0
575,0.236,0.122,1.085,-2.441,-41.687,-91.003,0,0
576,0.206,0.106,1.072,-6.714,-40.588,-87.83,0,0
577,0.193,0.105,1.074,-4.822,-42.664,-86.365,0,0
578,0.181,0.109,1.08,3.113,-47.119,-84.961,0,0
579,0.172,0.152,1.088,10.864,-51.453,-84.045,0,0
580,0.194,0.189,1.084,13.184,-52.734,-82.336,0,0
581,0.213,0.233,1.087,10.315,-52.002,-78.369,0,0
582,0.223,0.319,1.074,1.16,-50.964,-69.458,0,0
583,0.224,0.342,1.072,-8.789,-48.523,-60.12,0,0
584,0.232,0.375,1.056,-16.663,-45.532,-52.002,0,0
585,0.227,0.379,1.061,-19.226,-44.067,-45.166,0,0
586,0.209,0.387,1.078,-18.066,-44.495,-40.71,0,0
587,0.183,0.394,1.113,-13.306,-46.326,-31.25,0,0
588,0.173,0.402,1.131,-8.789,-50.415,-20.569,0,0
589,0.156,0.421,1.164,-2.625,-54.993,-9.216,0,0
590,0.139,0.425,1.16,1.587,-59.753,-1.831,0,0
591,0.13,0.423,1.145,6.348,-68.909,7.996,0,0
592,0.15,0.417,1.086,8.728,-76.355,16.235,0,0
593,0.164,0.41,1.056,6.958,-78.125,23.987,0,0
594,0.201,0.391,1.008,3.052,-73.914,31.189,0,1
595,0.204,0.377,0.98,-0.427,-70.496,36.682,0,0
596,0.206,0.352,0.953,-4.15,-65.308,43.457,0,0
597,0.227,0.302,0.909,-4.272,-60.425,48.218,0,0
598,0.252,0.276,0.882,0.793,-55.603,52.49,0,0
599,0.277,0.253,0.854,5.981,-53.04,55.847,0,0
600,0.32,0.204,0.795,14.465,-49.683,60.852,0,0
