,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Label,Sep
6175,0.067,-0.118,0.969,-38.025,41.687,-77.271,5,0
6176,0.079,-0.145,1.006,-37.903,43.579,-80.627,5,0
6177,0.053,-0.185,1.041,-25.33,36.621,-87.036,5,0
6178,0.037,-0.201,1.056,-13.855,27.161,-93.933,5,0
6179,0.035,-0.184,1.069,3.418,11.292,-98.511,5,0
6180,0.059,-0.137,1.058,10.864,0.305,-97.351,5,0
6181,0.122,-0.021,1.028,7.141,-0.977,-90.454,5,0
6182,0.154,0.001,1.022,-2.38,4.211,-85.144,5,0
6183,0.181,0.014,1.024,-10.01,8.484,-83.557,5,0
6184,0.184,0.023,1.019,-21.606,14.465,-78.796,5,0
6185,0.202,-0.009,1.001,-29.907,16.541,-73.12,5,0
6186,0.178,-0.11,0.986,-28.687,15.015,-71.228,5,0
6187,0.167,-0.162,0.99,-16.663,14.343,-73.608,5,0
6188,0.154,-0.185,1.0,-5.554,15.564,-76.538,5,0
6189,0.135,-0.147,1.032,9.521,18.066,-78.735,5,0
6190,0.128,-0.122,1.047,19.409,19.47,-77.698,5,0
6191,0.149,-0.109,1.058,24.841,17.761,-77.759,5,0
6192,0.139,-0.107,1.064,27.405,15.686,-78.796,5,0
6193,0.131,-0.096,1.073,31.86,10.986,-80.75,5,0
6194,0.165,-0.034,1.086,33.691,7.874,-82.642,5,0
6195,0.171,0.013,1.074,30.823,6.531,-81.238,5,0
6196,0.186,0.02,1.091,29.724,4.211,-78.125,5,0
6197,0.177,0.032,1.071,28.076,1.343,-74.158,5,0
6198,0.17,0.02,1.05,22.766,-3.418,-70.007,5,0
6199,0.168,0.005,1.009,15.93,-4.883,-69.824,5,0
6200,0.19,0.39,0.672,-627.502,283.02,-53.772,5,0
6201,-0.017,-0.24,0.424,-765.93,318.726,-63.538,5,0
6202,-0.148,-0.618,0.335,-807.678,322.266,-67.749,5,0
