,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Label,Sep
4450,0.321,-0.142,0.766,89.539,20.63,266.541,3,0
4451,0.271,-0.538,0.721,105.591,-20.691,220.52,3,0
4452,0.319,-0.638,0.608,125.916,-46.204,196.106,3,0
4453,0.509,-0.643,0.389,125.488,-43.396,178.528,3,1
4454,0.552,-0.625,0.309,108.459,-28.381,166.504,3,0
4455,0.594,-0.588,0.282,70.313,2.319,141.907,3,0
4456,0.568,-0.638,0.241,36.438,27.039,115.601,3,0
4457,0.529,-0.725,0.229,31.799,30.273,86.182,3,0
4458,0.524,-0.802,0.242,48.584,23.132,54.993,3,0
4459,0.605,-0.814,0.197,88.989,13.977,7.08,3,0
4460,0.66,-0.71,0.141,115.845,14.648,-29.48,3,0
4461,0.797,-0.482,0.091,121.887,31.189,-52.734,3,0
4462,0.866,-0.349,0.096,108.765,57.312,-73.12,3,0
4463,0.93,-0.207,0.131,94.299,89.111,-85.999,3,0
4464,0.915,-0.044,0.021,80.444,127.075,-91.614,3,0
4465,0.7,0.053,-0.054,82.031,69.58,-55.542,3,0
4466,0.837,0.122,0.148,74.036,108.521,-26.367,3,0
4467,0.746,0.223,0.208,63.843,29.785,6.592,3,0
4468,0.993,0.222,0.557,48.218,40.283,6.653,3,0
4469,1.022,0.19,0.544,31.433,54.26,17.273,3,0
4470,0.943,0.176,0.5,8.118,46.936,28.076,3,0
4471,0.907,0.101,0.506,-15.564,32.043,44.434,3,0
4472,0.901,0.06,0.517,-32.043,24.78,50.659,3,0
4473,0.887,0.014,0.508,-49.927,15.076,49.866,3,0
4474,0.908,-0.132,0.476,-48.218,11.902,41.077,3,0
4475,0.902,-0.169,0.442,-33.081,2.563,27.405,3,0
4476,0.907,-0.17,0.394,-15.747,-7.263,11.475,3,0
4477,0.934,-0.154,0.381,-6.47,-9.094,2.075,3,0
4478,0.95,-0.124,0.372,0.488,-6.47,-8.667,3,0
4479,0.927,-0.039,0.368,-3.174,-4.761,-16.296,3,0
4480,0.925,-0.011,0.378,-9.46,-4.578,-19.409,3,0
4481,0.927,0.009,0.384,-12.695,-4.456,-18.555,3,0
4482,0.908,0.029,0.388,-17.456,-6.592,-15.381,3,0
4483,0.902,0.032,0.402,-21.362,-10.803,-14.404,3,0
4484,0.889,0.019,0.416,-24.597,-15.747,-14.465,3,0
4485,0.881,0.015,0.434,-26.917,-18.433,-15.259,3,0
4486,0.862,0.009,0.447,-29.297,-20.935,-16.113,3,0
4487,0.796,-0.001,0.447,-35.522,-27.588,-16.541,3,0
4488,0.772,-0.006,0.434,-46.204,-32.837,-16.296,3,0
