,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Label,Sep
6804,-0.906,-0.063,1.045,-35.095,-78.857,-352.905,5,0
6805,-0.799,0.04,1.024,-97.351,-43.457,-373.474,5,0
6806,-0.795,0.104,1.076,-117.493,-45.776,-369.69,5,0
6807,-0.748,0.025,1.098,-123.779,-65.552,-367.004,5,0
6808,-0.709,0.002,1.132,-90.027,-82.703,-364.319,5,0
6809,-0.802,0.07,1.166,-44.556,-68.604,-355.286,5,0
6810,-0.813,0.547,1.21,-27.588,-31.494,-347.9,5,0
6811,-0.911,0.645,1.328,-22.034,-4.517,-333.923,5,0
6812,-0.981,0.725,1.389,-21.667,13.794,-304.199,5,0
6813,-1.015,0.866,1.453,-30.396,21.24,-287.231,5,0
6814,-0.999,1.018,1.528,-40.71,27.527,-279.907,5,0
6815,-0.954,1.073,1.596,-52.734,31.433,-262.878,5,0
6816,-0.945,1.052,1.586,-57.312,28.748,-244.629,5,0
6817,-0.908,0.978,1.563,-51.636,6.104,-204.834,5,0
6818,-0.704,0.749,1.419,-29.968,-32.41,-168.762,5,0
6819,-0.613,0.654,1.305,-3.418,-66.284,-141.357,5,0
6820,-0.533,0.583,1.19,12.634,-79.59,-123.962,5,0
6821,-0.376,0.49,1.038,28.809,-82.764,-96.802,5,0
6822,-0.265,0.476,0.989,30.518,-67.627,-73.975,5,0
6823,-0.111,0.464,0.964,19.287,-41.992,-57.129,5,0
6824,-0.085,0.393,0.972,10.986,-29.114,-38.513,5,0
6825,-0.059,0.291,0.955,6.348,-23.865,-27.283,5,0
6826,-0.106,0.145,0.982,13.184,-24.048,-5.005,5,0
6827,-0.098,0.079,0.975,22.888,-31.311,13.672,5,0
6828,-0.017,-0.067,0.941,34.363,-39.001,31.25,5,0
6829,0.018,-0.116,0.92,39.124,-42.236,38.513,5,1
6830,0.065,-0.134,0.894,38.452,-41.016,43.579,5,0
6831,0.062,-0.196,0.884,32.288,-35.339,44.006,5,0
6832,0.068,-0.19,0.874,16.724,-29.968,38.757,5,0
6833,0.077,-0.225,0.866,-3.54,-25.208,30.64,5,0
